,len_original,ip_id,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
1291,74.0,0.0,40.0,64.0,1415495800.0,1535779000.0,10.0,5792.0
1292,66.0,23999.0,32.0,64.0,1535779000.0,1415495800.0,8.0,502.0
1293,611.0,24000.0,577.0,64.0,1535779000.0,1415495800.0,8.0,502.0
1294,66.0,9180.0,32.0,64.0,1415495800.0,1535779500.0,8.0,1721.0
1295,66.0,9181.0,32.0,64.0,1415495800.0,1535779500.0,8.0,1721.0
1296,66.0,0.0,32.0,64.0,1406454000.0,3483019500.0,8.0,5840.0
1297,66.0,0.0,32.0,64.0,1406454000.0,3483019500.0,8.0,5840.0
1298,54.0,59389.0,20.0,64.0,3483019500.0,1406454000.0,5.0,1028.0
1299,139.0,59390.0,105.0,64.0,3483019500.0,1406454000.0,5.0,1028.0
1300,60.0,10831.0,20.0,64.0,1406454000.0,3483019500.0,5.0,1460.0
1301,183.0,59391.0,149.0,64.0,3483019500.0,1406454000.0,5.0,1028.0
1302,60.0,10832.0,20.0,64.0,1406454000.0,3483019800.0,5.0,1728.0
1303,60.0,10833.0,20.0,64.0,1406454000.0,3483019800.0,5.0,1728.0
1304,74.0,0.0,40.0,64.0,1414041300.0,3623868400.0,10.0,5792.0
1305,74.0,0.0,40.0,64.0,1414041300.0,3623868400.0,10.0,5792.0
1306,66.0,13548.0,32.0,64.0,3623868400.0,1414041300.0,8.0,502.0
1307,327.0,13549.0,293.0,64.0,3623868400.0,1414041300.0,8.0,502.0
1308,66.0,27769.0,32.0,64.0,1414041300.0,3623868700.0,8.0,1716.0
1309,66.0,27770.0,32.0,64.0,1414041300.0,3623868700.0,8.0,1716.0
1310,66.0,7837.0,32.0,64.0,2022465900.0,1401408100.0,8.0,64000.0
1311,66.0,7837.0,32.0,64.0,2022465900.0,1401408100.0,8.0,64000.0
1312,54.0,15644.0,20.0,64.0,1401408100.0,2022465900.0,5.0,256.0
1313,97.0,15645.0,63.0,64.0,1401408100.0,2022465900.0,5.0,256.0
1314,73.0,7838.0,39.0,64.0,2022465900.0,1401408300.0,5.0,63957.0
1315,259.0,15649.0,225.0,64.0,1401408300.0,2022466000.0,5.0,256.0
1316,896.0,7839.0,862.0,64.0,2022466000.0,1401408400.0,5.0,63752.0
1317,380.0,15650.0,346.0,64.0,1401408400.0,2022466800.0,5.0,253.0
1318,113.0,7840.0,79.0,64.0,2022466800.0,1401408800.0,5.0,63426.0
1319,139.0,15652.0,105.0,64.0,1401408800.0,2022467000.0,5.0,253.0
1320,347.0,7841.0,313.0,64.0,2022467000.0,1401408900.0,5.0,63341.0
1321,715.0,15655.0,681.0,64.0,1401408900.0,2022467200.0,5.0,251.0
1322,60.0,7842.0,20.0,64.0,2022467200.0,1401409500.0,5.0,62680.0
1323,91.0,7843.0,57.0,64.0,2022467200.0,1401409500.0,5.0,62680.0
1324,54.0,15712.0,20.0,64.0,1401409500.0,2022467200.0,5.0,0.0
1325,66.0,28877.0,32.0,64.0,223041740.0,3646765600.0,8.0,64000.0
1326,66.0,28877.0,32.0,64.0,223041740.0,3646765600.0,8.0,64000.0
1327,54.0,50633.0,20.0,64.0,3646765600.0,223041740.0,5.0,1026.0
1328,97.0,50634.0,63.0,64.0,3646765600.0,223041740.0,5.0,1026.0
1329,73.0,28878.0,39.0,64.0,223041740.0,3646765600.0,5.0,63957.0
1330,259.0,50635.0,225.0,64.0,3646765600.0,223041760.0,5.0,1026.0
1331,896.0,28879.0,862.0,64.0,223041760.0,3646765800.0,5.0,63752.0
1332,380.0,50636.0,346.0,64.0,3646765800.0,223042600.0,5.0,1023.0
1333,113.0,28880.0,79.0,64.0,223042600.0,3646766000.0,5.0,63426.0
1334,139.0,50637.0,105.0,64.0,3646766000.0,223042660.0,5.0,1022.0
1335,347.0,28881.0,313.0,64.0,223042660.0,3646766300.0,5.0,63341.0
1336,731.0,50638.0,697.0,64.0,3646766300.0,223042940.0,5.0,1021.0
1337,60.0,28882.0,20.0,64.0,223042940.0,3646766800.0,5.0,62664.0
1338,91.0,28883.0,57.0,64.0,223042940.0,3646766800.0,5.0,62664.0
1339,54.0,50639.0,20.0,64.0,3646766800.0,223042990.0,5.0,0.0
1340,66.0,0.0,32.0,64.0,1427752600.0,411986240.0,8.0,5840.0
1341,66.0,0.0,32.0,64.0,1427752600.0,411986240.0,8.0,5840.0
1342,54.0,61284.0,20.0,64.0,411986240.0,1427752600.0,5.0,1026.0
1343,293.0,61285.0,259.0,64.0,411986240.0,1427752600.0,5.0,1026.0
1344,60.0,9687.0,20.0,64.0,1427752600.0,411986460.0,5.0,1728.0
1345,60.0,9688.0,20.0,64.0,1427752600.0,411986460.0,5.0,1728.0
1346,74.0,0.0,40.0,64.0,1432944000.0,4012354000.0,10.0,5792.0
1347,74.0,0.0,40.0,64.0,1432944000.0,4012354000.0,10.0,5792.0
1348,66.0,41256.0,32.0,64.0,4012354000.0,1432944000.0,8.0,128.0
1349,381.0,41257.0,347.0,64.0,4012354000.0,1432944000.0,8.0,128.0
1350,66.0,7740.0,32.0,64.0,1432944000.0,4012354300.0,8.0,1716.0
1351,66.0,7741.0,32.0,64.0,1432944000.0,4012354300.0,8.0,1716.0
1352,66.0,9732.0,32.0,64.0,1373159300.0,4194146300.0,8.0,64000.0
1353,66.0,9732.0,32.0,64.0,1373159300.0,4194146300.0,8.0,64000.0
1354,54.0,27862.0,20.0,64.0,4194146300.0,1373159300.0,5.0,1026.0
1355,97.0,27863.0,63.0,64.0,4194146300.0,1373159300.0,5.0,1026.0
1356,73.0,9733.0,39.0,64.0,1373159300.0,4194146600.0,5.0,63957.0
1357,259.0,27864.0,225.0,64.0,4194146600.0,1373159400.0,5.0,1026.0
1358,896.0,9734.0,862.0,64.0,1373159400.0,4194146600.0,5.0,63752.0
1359,380.0,27865.0,346.0,64.0,4194146600.0,1373160200.0,5.0,1023.0
1360,113.0,9735.0,79.0,64.0,1373160200.0,4194147000.0,5.0,63426.0
1361,139.0,27866.0,105.0,64.0,4194147000.0,1373160300.0,5.0,1022.0
1362,347.0,9736.0,313.0,64.0,1373160300.0,4194147000.0,5.0,63341.0
1363,715.0,27867.0,681.0,64.0,4194147000.0,1373160600.0,5.0,1021.0
1364,60.0,9737.0,20.0,64.0,1373160600.0,4194147800.0,5.0,62680.0
1365,91.0,9738.0,57.0,64.0,1373160600.0,4194147800.0,5.0,62680.0
1366,54.0,27868.0,20.0,64.0,4194147800.0,1373160600.0,5.0,0.0
1367,66.0,38315.0,32.0,64.0,3176747300.0,1793942100.0,8.0,64000.0
1368,66.0,38315.0,32.0,64.0,3176747300.0,1793942100.0,8.0,64000.0
1369,54.0,43404.0,20.0,64.0,1793942100.0,3176747300.0,5.0,8212.0
1370,97.0,43405.0,63.0,64.0,1793942100.0,3176747300.0,5.0,8212.0
1371,73.0,38316.0,39.0,64.0,3176747300.0,1793942300.0,5.0,63957.0
1372,54.0,43406.0,20.0,64.0,1793942300.0,3176747300.0,5.0,8212.0
1373,259.0,43407.0,225.0,64.0,1793942300.0,3176747300.0,5.0,8212.0
1374,896.0,38317.0,862.0,64.0,3176747300.0,1793942400.0,5.0,63752.0
1375,380.0,43408.0,346.0,64.0,1793942400.0,3176748000.0,5.0,8209.0
1376,113.0,38318.0,79.0,64.0,3176748000.0,1793942800.0,5.0,63426.0
1377,139.0,43409.0,105.0,64.0,1793942800.0,3176748300.0,5.0,8208.0
1378,347.0,38319.0,313.0,64.0,3176748300.0,1793942800.0,5.0,63341.0
1379,54.0,43410.0,20.0,64.0,1793942800.0,3176748500.0,5.0,8207.0
1380,715.0,43411.0,681.0,64.0,1793942800.0,3176748500.0,5.0,8207.0
1381,715.0,43412.0,681.0,64.0,1793942800.0,3176748500.0,5.0,8207.0
1382,66.0,38320.0,32.0,64.0,3176748500.0,1793943600.0,8.0,62680.0
1383,91.0,38321.0,57.0,64.0,3176748500.0,1793943600.0,5.0,62680.0
1384,54.0,43413.0,20.0,64.0,1793943600.0,3176748500.0,5.0,0.0
1385,66.0,0.0,32.0,64.0,1434079000.0,2601045200.0,8.0,5840.0
1386,66.0,0.0,32.0,64.0,1434079000.0,2601045200.0,8.0,5840.0
1387,54.0,28977.0,20.0,64.0,2601045200.0,1434079000.0,5.0,255.0
1388,122.0,28978.0,88.0,64.0,2601045200.0,1434079000.0,5.0,255.0
1389,60.0,44369.0,20.0,64.0,1434079000.0,2601045200.0,5.0,1460.0
1390,60.0,44370.0,20.0,64.0,1434079000.0,2601045200.0,5.0,1460.0
1391,66.0,0.0,32.0,64.0,1431650000.0,4021460700.0,8.0,5840.0
1392,66.0,0.0,32.0,64.0,1431650000.0,4021460700.0,8.0,5840.0
1393,54.0,24593.0,20.0,64.0,4021460700.0,1431650000.0,5.0,1026.0
1394,122.0,24594.0,88.0,64.0,4021460700.0,1431650000.0,5.0,1026.0
1395,60.0,56475.0,20.0,64.0,1431650000.0,4021460700.0,5.0,1460.0
1396,60.0,56476.0,20.0,64.0,1431650000.0,4021460700.0,5.0,1460.0
1397,74.0,0.0,40.0,64.0,1435236400.0,2636395300.0,10.0,5792.0
1398,74.0,0.0,40.0,64.0,1435236400.0,2636395300.0,10.0,5792.0
1399,66.0,53857.0,32.0,64.0,2636395300.0,1435236400.0,8.0,251.0
1400,134.0,53858.0,100.0,64.0,2636395300.0,1435236400.0,8.0,251.0
1401,66.0,5206.0,32.0,64.0,1435236400.0,2636395300.0,8.0,1448.0
1402,66.0,5207.0,32.0,64.0,1435236400.0,2636395300.0,8.0,1448.0
1403,66.0,50253.0,32.0,64.0,1595647000.0,3377056000.0,8.0,65535.0
1404,66.0,50253.0,32.0,64.0,1595647000.0,3377056000.0,8.0,65535.0
1405,60.0,9933.0,20.0,64.0,3377056000.0,1595647000.0,5.0,517.0
1406,276.0,9934.0,242.0,64.0,3377056000.0,1595647000.0,5.0,517.0
1407,1514.0,50254.0,1480.0,64.0,1595647000.0,3377056000.0,5.0,2052.0
1408,1026.0,50255.0,992.0,64.0,1595648500.0,3377056000.0,5.0,2052.0
1409,60.0,9935.0,20.0,64.0,3377056000.0,1595649400.0,5.0,517.0
1410,212.0,9936.0,178.0,64.0,3377056000.0,1595649400.0,5.0,517.0
1411,105.0,50256.0,71.0,64.0,1595649400.0,3377056300.0,5.0,2051.0
1412,123.0,50257.0,89.0,64.0,1595649500.0,3377056300.0,5.0,2051.0
1413,60.0,9937.0,20.0,64.0,3377056300.0,1595649500.0,5.0,517.0
1414,141.0,9938.0,107.0,64.0,3377056300.0,1595649500.0,5.0,517.0
1415,92.0,9939.0,58.0,64.0,3377056300.0,1595649500.0,5.0,517.0
1416,210.0,9940.0,176.0,64.0,3377056500.0,1595649500.0,5.0,517.0
1417,708.0,9941.0,674.0,64.0,3377056500.0,1595649500.0,5.0,517.0
1418,92.0,50258.0,58.0,64.0,1595649500.0,3377056300.0,5.0,2051.0
1419,54.0,50259.0,20.0,64.0,1595649700.0,3377056500.0,5.0,2050.0
1420,96.0,50260.0,62.0,64.0,1595649700.0,3377057300.0,5.0,2047.0
1421,60.0,9942.0,20.0,64.0,3377057300.0,1595649700.0,5.0,516.0
1422,523.0,50261.0,489.0,64.0,1595649700.0,3377057300.0,5.0,2047.0
1423,60.0,9943.0,20.0,64.0,3377057300.0,1595650200.0,5.0,514.0
1424,60.0,9944.0,20.0,64.0,3377057300.0,1595650200.0,5.0,514.0
1425,54.0,50262.0,20.0,64.0,1595650200.0,3377057300.0,5.0,2047.0
1426,60.0,9945.0,20.0,64.0,3377057300.0,1595650200.0,5.0,514.0
1427,74.0,0.0,40.0,64.0,1433820200.0,1891222500.0,10.0,5792.0
1428,74.0,0.0,40.0,64.0,1433820200.0,1891222500.0,10.0,5792.0
1429,66.0,8950.0,32.0,64.0,1891222500.0,1433820300.0,8.0,128.0
1430,134.0,8951.0,100.0,64.0,1891222500.0,1433820300.0,8.0,128.0
1431,66.0,49024.0,32.0,64.0,1433820300.0,1891222700.0,8.0,1448.0
1432,66.0,49025.0,32.0,64.0,1433820300.0,1891222700.0,8.0,1448.0
1433,66.0,0.0,32.0,64.0,433802140.0,3137472800.0,8.0,64240.0
1434,66.0,0.0,32.0,64.0,433802140.0,3137472800.0,8.0,64240.0
1435,60.0,28429.0,20.0,64.0,3137472800.0,433802140.0,5.0,513.0
1436,273.0,28430.0,239.0,64.0,3137472800.0,433802140.0,5.0,513.0
1437,54.0,3946.0,20.0,64.0,433802140.0,3137473000.0,5.0,501.0
1438,1514.0,3947.0,1480.0,64.0,433802140.0,3137473000.0,5.0,501.0
1439,1514.0,3948.0,1480.0,64.0,433803620.0,3137473000.0,5.0,501.0
1440,1230.0,3949.0,1196.0,64.0,433805060.0,3137473000.0,5.0,501.0
1441,60.0,28431.0,20.0,64.0,3137473000.0,433806240.0,5.0,513.0
1442,1514.0,3950.0,1480.0,64.0,433806240.0,3137473000.0,5.0,501.0
1443,60.0,28432.0,20.0,64.0,3137473000.0,433807700.0,5.0,513.0
1444,499.0,3951.0,465.0,64.0,433807700.0,3137473000.0,5.0,501.0
1445,180.0,28433.0,146.0,64.0,3137473000.0,433808160.0,5.0,511.0
1446,344.0,3952.0,310.0,64.0,433808160.0,3137473000.0,5.0,501.0
1447,419.0,28434.0,385.0,64.0,3137473000.0,433808450.0,5.0,510.0
1448,1368.0,3953.0,1334.0,64.0,433808450.0,3137473500.0,5.0,501.0
1449,60.0,28435.0,20.0,64.0,3137473500.0,433809760.0,5.0,513.0
1450,60.0,28436.0,20.0,64.0,3137473500.0,433809760.0,5.0,513.0
1451,85.0,3954.0,51.0,64.0,433809760.0,3137473500.0,5.0,501.0
1452,54.0,3955.0,20.0,64.0,433809800.0,3137473500.0,5.0,501.0
1453,60.0,28437.0,20.0,64.0,3137473500.0,433809800.0,5.0,0.0
1454,74.0,0.0,40.0,64.0,1439985400.0,985219700.0,10.0,5792.0
1455,74.0,0.0,40.0,64.0,1439985400.0,985219700.0,10.0,5792.0
1456,66.0,59058.0,32.0,64.0,985219700.0,1439985400.0,8.0,502.0
1457,134.0,59059.0,100.0,64.0,985219700.0,1439985400.0,8.0,502.0
1458,66.0,36154.0,32.0,64.0,1439985400.0,985219800.0,8.0,1448.0
1459,66.0,36155.0,32.0,64.0,1439985400.0,985219800.0,8.0,1448.0
1460,66.0,0.0,32.0,64.0,1439361500.0,2346070500.0,8.0,5840.0
1461,66.0,0.0,32.0,64.0,1439361500.0,2346070500.0,8.0,5840.0
1462,54.0,27930.0,20.0,64.0,2346070500.0,1439361500.0,5.0,1026.0
1463,122.0,27931.0,88.0,64.0,2346070500.0,1439361500.0,5.0,1026.0
1464,60.0,2546.0,20.0,64.0,1439361500.0,2346070500.0,5.0,1460.0
1465,60.0,2547.0,20.0,64.0,1439361500.0,2346070500.0,5.0,1460.0
1466,66.0,0.0,32.0,64.0,1437712400.0,1166540200.0,8.0,5840.0
1467,66.0,0.0,32.0,64.0,1437712400.0,1166540200.0,8.0,5840.0
1468,54.0,57770.0,20.0,64.0,1166540200.0,1437712400.0,5.0,255.0
1469,60.0,23594.0,20.0,64.0,1437712400.0,1166540200.0,5.0,1460.0
1470,54.0,57771.0,20.0,64.0,1166540200.0,1437712400.0,5.0,255.0
1471,122.0,57772.0,88.0,64.0,1166540200.0,1437712400.0,5.0,255.0
1472,60.0,0.0,20.0,64.0,1437712400.0,0.0,5.0,0.0
1473,66.0,0.0,32.0,64.0,1448933500.0,1068043140.0,8.0,5840.0
1474,66.0,0.0,32.0,64.0,1448933500.0,1068043140.0,8.0,5840.0
1475,54.0,60273.0,20.0,64.0,1068043140.0,1448933500.0,5.0,517.0
1476,122.0,60274.0,88.0,64.0,1068043140.0,1448933500.0,5.0,517.0
1477,60.0,7058.0,20.0,64.0,1448933500.0,1068043200.0,5.0,1460.0
1478,60.0,7059.0,20.0,64.0,1448933500.0,1068043200.0,5.0,1460.0
1479,66.0,0.0,32.0,64.0,1441074200.0,3876221400.0,8.0,5840.0
1480,66.0,0.0,32.0,64.0,1441074200.0,3876221400.0,8.0,5840.0
1481,54.0,747.0,20.0,64.0,3876221400.0,1441074200.0,5.0,255.0
1482,122.0,748.0,88.0,64.0,3876221400.0,1441074200.0,5.0,255.0
1483,60.0,61428.0,20.0,64.0,1441074200.0,3876221400.0,5.0,1460.0
1484,60.0,61429.0,20.0,64.0,1441074200.0,3876221400.0,5.0,1460.0
1485,74.0,0.0,40.0,64.0,1438668800.0,1346539100.0,10.0,5792.0
1486,74.0,0.0,40.0,64.0,1438668800.0,1346539100.0,10.0,5792.0
1487,66.0,5933.0,32.0,64.0,1346539100.0,1438668800.0,8.0,7300.0
1488,66.0,46039.0,32.0,64.0,1438668800.0,1346539100.0,8.0,1448.0
1489,66.0,5934.0,32.0,64.0,1346539100.0,1438668800.0,8.0,7299.0
1490,134.0,5935.0,100.0,64.0,1346539100.0,1438668800.0,8.0,7299.0
1491,60.0,0.0,20.0,64.0,1438668800.0,0.0,5.0,0.0
1492,66.0,5936.0,32.0,64.0,1346539300.0,1438668800.0,8.0,7299.0
1493,60.0,0.0,20.0,64.0,1438668800.0,0.0,5.0,0.0
1494,66.0,0.0,32.0,64.0,1454844500.0,3543317500.0,8.0,5840.0
1495,66.0,0.0,32.0,64.0,1454844500.0,3543317500.0,8.0,5840.0
1496,54.0,30803.0,20.0,64.0,3543317500.0,1454844500.0,5.0,255.0
1497,122.0,30804.0,88.0,64.0,3543317500.0,1454844500.0,5.0,255.0
1498,60.0,52849.0,20.0,64.0,1454844500.0,3543317500.0,5.0,1460.0
1499,60.0,52850.0,20.0,64.0,1454844500.0,3543317500.0,5.0,1460.0
1500,66.0,0.0,32.0,64.0,1447080700.0,3226977800.0,8.0,5840.0
1501,66.0,0.0,32.0,64.0,1447080700.0,3226977800.0,8.0,5840.0
1502,54.0,61797.0,20.0,64.0,3226977800.0,1447080700.0,5.0,513.0
1503,378.0,61798.0,344.0,64.0,3226977800.0,1447080700.0,5.0,513.0
1504,60.0,22292.0,20.0,64.0,1447080700.0,3226978000.0,5.0,1728.0
1505,60.0,22293.0,20.0,64.0,1447080700.0,3226978000.0,5.0,1728.0
1506,74.0,38679.0,40.0,64.0,1457812400.0,0.0,10.0,5840.0
1507,74.0,38679.0,40.0,64.0,1457812400.0,0.0,10.0,5840.0
1508,66.0,0.0,32.0,64.0,1456264400.0,477360800.0,8.0,5840.0
1509,66.0,0.0,32.0,64.0,1456264400.0,477360800.0,8.0,5840.0
1510,54.0,8164.0,20.0,64.0,477360800.0,1456264400.0,5.0,1026.0
1511,481.0,8165.0,447.0,64.0,477360800.0,1456264400.0,5.0,1026.0
1512,60.0,12448.0,20.0,64.0,1456264400.0,477361250.0,5.0,1728.0
1513,60.0,12449.0,20.0,64.0,1456264400.0,477361250.0,5.0,1728.0
1514,74.0,0.0,40.0,64.0,1459741400.0,2698834000.0,10.0,5792.0
1515,74.0,0.0,40.0,64.0,1459741400.0,2698834000.0,10.0,5792.0
1516,66.0,64905.0,32.0,64.0,2698834000.0,1459741400.0,8.0,502.0
1517,134.0,64906.0,100.0,64.0,2698834000.0,1459741400.0,8.0,502.0
1518,66.0,1911.0,32.0,64.0,1459741400.0,2698834000.0,8.0,1448.0
1519,66.0,1912.0,32.0,64.0,1459741400.0,2698834000.0,8.0,1448.0
1520,66.0,0.0,32.0,64.0,1461789600.0,1020636600.0,8.0,5840.0
1521,66.0,0.0,32.0,64.0,1461789600.0,1020636600.0,8.0,5840.0
1522,54.0,41872.0,20.0,64.0,1020636600.0,1461789600.0,5.0,1028.0
1523,498.0,41873.0,464.0,64.0,1020636600.0,1461789600.0,5.0,1028.0
1524,60.0,51151.0,20.0,64.0,1461789600.0,1020637060.0,5.0,1728.0
1525,60.0,51152.0,20.0,64.0,1461789600.0,1020637060.0,5.0,1728.0
1526,66.0,24965.0,32.0,64.0,1987577100.0,3250703000.0,8.0,64000.0
1527,66.0,24965.0,32.0,64.0,1987577100.0,3250703000.0,8.0,64000.0
1528,54.0,13619.0,20.0,64.0,3250703000.0,1987577100.0,5.0,1026.0
1529,97.0,13620.0,63.0,64.0,3250703000.0,1987577100.0,5.0,1026.0
1530,73.0,24966.0,39.0,64.0,1987577100.0,3250703000.0,5.0,63957.0
1531,259.0,13621.0,225.0,64.0,3250703000.0,1987577100.0,5.0,1026.0
1532,896.0,24967.0,862.0,64.0,1987577100.0,3250703400.0,5.0,63752.0
1533,380.0,13622.0,346.0,64.0,3250703400.0,1987578000.0,5.0,1023.0
1534,113.0,24968.0,79.0,64.0,1987578000.0,3250703600.0,5.0,63426.0
1535,139.0,13623.0,105.0,64.0,3250703600.0,1987578100.0,5.0,1022.0
1536,347.0,24969.0,313.0,64.0,1987578100.0,3250704000.0,5.0,63341.0
1537,715.0,13624.0,681.0,64.0,3250704000.0,1987578400.0,5.0,1021.0
1538,60.0,24970.0,20.0,64.0,1987578400.0,3250704400.0,5.0,62680.0
1539,91.0,24971.0,57.0,64.0,1987578400.0,3250704400.0,5.0,62680.0
1540,54.0,13625.0,20.0,64.0,3250704400.0,1987578400.0,5.0,0.0
1541,74.0,0.0,40.0,64.0,1466187500.0,342159420.0,10.0,5792.0
1542,74.0,0.0,40.0,64.0,1466187500.0,342159420.0,10.0,5792.0
1543,66.0,55555.0,32.0,64.0,342159420.0,1466187500.0,8.0,502.0
1544,538.0,55556.0,504.0,64.0,342159420.0,1466187500.0,8.0,502.0
1545,66.0,55920.0,32.0,64.0,1466187500.0,342159900.0,8.0,1716.0
1546,66.0,55921.0,32.0,64.0,1466187500.0,342159900.0,8.0,1716.0
1547,66.0,0.0,32.0,64.0,1468475900.0,1176929800.0,8.0,5840.0
1548,66.0,0.0,32.0,64.0,1468475900.0,1176929800.0,8.0,5840.0
1549,54.0,36668.0,20.0,64.0,1176929800.0,1468475900.0,5.0,1026.0
1550,122.0,36669.0,88.0,64.0,1176929800.0,1468475900.0,5.0,1026.0
1551,60.0,52552.0,20.0,64.0,1468475900.0,1176929900.0,5.0,1460.0
1552,60.0,52553.0,20.0,64.0,1468475900.0,1176929900.0,5.0,1460.0
1553,66.0,0.0,32.0,64.0,1479713700.0,3501229000.0,8.0,5840.0
1554,66.0,0.0,32.0,64.0,1479713700.0,3501229000.0,8.0,5840.0
1555,54.0,18847.0,20.0,64.0,3501229000.0,1479713700.0,5.0,1026.0
1556,122.0,18848.0,88.0,64.0,3501229000.0,1479713700.0,5.0,1026.0
1557,60.0,18384.0,20.0,64.0,1479713700.0,3501229000.0,5.0,1460.0
1558,60.0,18385.0,20.0,64.0,1479713700.0,3501229000.0,5.0,1460.0
1559,66.0,0.0,32.0,64.0,1480136300.0,3101478100.0,8.0,5840.0
1560,66.0,0.0,32.0,64.0,1480136300.0,3101478100.0,8.0,5840.0
1561,54.0,54812.0,20.0,64.0,3101478100.0,1480136300.0,5.0,513.0
1562,122.0,54813.0,88.0,64.0,3101478100.0,1480136300.0,5.0,513.0
1563,60.0,62035.0,20.0,64.0,1480136300.0,3101478100.0,5.0,1460.0
1564,60.0,62036.0,20.0,64.0,1480136300.0,3101478100.0,5.0,1460.0
1565,66.0,28884.0,32.0,64.0,3969391000.0,1706128500.0,8.0,64000.0
1566,66.0,28884.0,32.0,64.0,3969391000.0,1706128500.0,8.0,64000.0
1567,54.0,50641.0,20.0,64.0,1706128500.0,3969391000.0,5.0,1026.0
1568,97.0,50642.0,63.0,64.0,1706128500.0,3969391000.0,5.0,1026.0
1569,73.0,28885.0,39.0,64.0,3969391000.0,1706128500.0,5.0,63957.0
1570,259.0,50643.0,225.0,64.0,1706128500.0,3969391000.0,5.0,1026.0
1571,896.0,28886.0,862.0,64.0,3969391000.0,1706128800.0,5.0,63752.0
1572,380.0,50644.0,346.0,64.0,1706128800.0,3969391900.0,5.0,1023.0
1573,113.0,28887.0,79.0,64.0,3969391900.0,1706129000.0,5.0,63426.0
1574,139.0,50645.0,105.0,64.0,1706129000.0,3969391900.0,5.0,1022.0
1575,347.0,28888.0,313.0,64.0,3969391900.0,1706129200.0,5.0,63341.0
1576,731.0,50646.0,697.0,64.0,1706129200.0,3969392000.0,5.0,1021.0
1577,60.0,28889.0,20.0,64.0,3969392000.0,1706129800.0,5.0,62664.0
1578,91.0,28890.0,57.0,64.0,3969392000.0,1706129800.0,5.0,62664.0
1579,54.0,50647.0,20.0,64.0,1706129800.0,3969392000.0,5.0,0.0
1580,66.0,0.0,32.0,64.0,1485345800.0,2102637000.0,8.0,5840.0
1581,66.0,0.0,32.0,64.0,1485345800.0,2102637000.0,8.0,5840.0
1582,54.0,27934.0,20.0,64.0,2102637000.0,1485345800.0,5.0,1026.0
1583,316.0,27935.0,282.0,64.0,2102637000.0,1485345800.0,5.0,1026.0
1584,60.0,30401.0,20.0,64.0,1485345800.0,2102637300.0,5.0,1728.0
1585,60.0,30402.0,20.0,64.0,1485345800.0,2102637300.0,5.0,1728.0
1586,74.0,0.0,40.0,64.0,1477289000.0,2690162400.0,10.0,5792.0
1587,74.0,0.0,40.0,64.0,1477289000.0,2690162400.0,10.0,5792.0
1588,66.0,17373.0,32.0,64.0,2690162400.0,1477289000.0,8.0,502.0
1589,66.0,16668.0,32.0,64.0,1477289000.0,2690162400.0,8.0,1448.0
1590,134.0,17374.0,100.0,64.0,2690162400.0,1477289000.0,8.0,502.0
1591,60.0,0.0,20.0,64.0,1477289000.0,0.0,5.0,0.0
1592,66.0,17375.0,32.0,64.0,2690162700.0,1477289000.0,8.0,502.0
1593,60.0,0.0,20.0,64.0,1477289000.0,0.0,5.0,0.0
1594,66.0,0.0,32.0,64.0,1485325800.0,2358204000.0,8.0,5840.0
1595,66.0,0.0,32.0,64.0,1485325800.0,2358204000.0,8.0,5840.0
1596,54.0,51660.0,20.0,64.0,2358204000.0,1485325800.0,5.0,513.0
1597,122.0,51661.0,88.0,64.0,2358204000.0,1485325800.0,5.0,513.0
1598,60.0,41750.0,20.0,64.0,1485325800.0,2358204000.0,5.0,1460.0
1599,60.0,41751.0,20.0,64.0,1485325800.0,2358204000.0,5.0,1460.0
1600,66.0,0.0,32.0,64.0,1485094400.0,4193520400.0,8.0,5840.0
1601,66.0,0.0,32.0,64.0,1485094400.0,4193520400.0,8.0,5840.0
1602,54.0,3093.0,20.0,64.0,4193520400.0,1485094400.0,5.0,513.0
1603,122.0,3094.0,88.0,64.0,4193520400.0,1485094400.0,5.0,513.0
1604,60.0,23300.0,20.0,64.0,1485094400.0,4193520400.0,5.0,1460.0
1605,60.0,23301.0,20.0,64.0,1485094400.0,4193520400.0,5.0,1460.0
1606,66.0,0.0,32.0,64.0,1493562500.0,2088371500.0,8.0,5840.0
1607,66.0,0.0,32.0,64.0,1493562500.0,2088371500.0,8.0,5840.0
1608,54.0,36006.0,20.0,64.0,2088371500.0,1493562500.0,5.0,516.0
1609,170.0,36007.0,136.0,64.0,2088371500.0,1493562500.0,5.0,516.0
1610,60.0,4417.0,20.0,64.0,1493562500.0,2088371600.0,5.0,1460.0
1611,107.0,36008.0,73.0,64.0,2088371600.0,1493562500.0,5.0,516.0
1612,60.0,4418.0,20.0,64.0,1493562500.0,2088371600.0,5.0,1460.0
1613,60.0,4419.0,20.0,64.0,1493562500.0,2088371600.0,5.0,1460.0
1614,66.0,24862.0,32.0,64.0,2940598300.0,3310702000.0,8.0,64000.0
1615,66.0,24862.0,32.0,64.0,2940598300.0,3310702000.0,8.0,64000.0
1616,54.0,9196.0,20.0,64.0,3310702000.0,2940598300.0,5.0,1026.0
1617,97.0,9197.0,63.0,64.0,3310702000.0,2940598300.0,5.0,1026.0
1618,73.0,24863.0,39.0,64.0,2940598300.0,3310702000.0,5.0,63957.0
1619,259.0,9198.0,225.0,64.0,3310702000.0,2940598300.0,5.0,1026.0
